continent,country,year,life_expectancy,fertility,population
Africa,Chad,1955,38.9,6.15,2735936.0
Africa,Chad,1956,39.31,6.17,2786844.0
Africa,Chad,1957,39.72,6.19,2838612.0
Africa,Chad,1958,40.14,6.21,2891526.0
Africa,Chad,1959,40.54,6.23,2946040.0
Africa,Chad,1960,40.95,6.25,3002596.0
Africa,Chad,1961,41.35,6.27,3061423.0
Africa,Chad,1962,41.76,6.29,3122357.0
Africa,Chad,1963,42.17,6.3,3184775.0
Africa,Chad,1964,42.58,6.32,3247798.0
Africa,Chad,1965,43.01,6.34,3310921.0
Africa,Chad,1966,43.48,6.36,3373563.0
Africa,Chad,1967,43.98,6.39,3436227.0
Africa,Chad,1968,44.54,6.43,3500778.0
Africa,Chad,1969,45.12,6.48,3569778.0
Africa,Chad,1970,45.72,6.53,3644911.0
Africa,Chad,1971,46.33,6.58,3727382.0
Africa,Chad,1972,46.91,6.64,3816299.0
Africa,Chad,1973,47.47,6.69,3908729.0
Africa,Chad,1974,47.98,6.74,4000511.0
Africa,Chad,1975,48.45,6.78,4088858.0
Africa,Chad,1976,48.89,6.82,4173070.0
Africa,Chad,1977,49.31,6.86,4254770.0
Africa,Chad,1978,49.72,6.89,4336389.0
Africa,Chad,1979,50.14,6.93,4421448.0
Africa,Chad,1980,50.56,6.96,4512795.0
Africa,Chad,1981,50.97,6.99,4610964.0
Africa,Chad,1982,51.38,7.02,4716073.0
Africa,Chad,1983,51.78,7.06,4830055.0
Africa,Chad,1984,52.15,7.09,4955088.0
Africa,Chad,1985,52.51,7.12,5092650.0
Africa,Chad,1986,52.81,7.16,5244158.0
Africa,Chad,1987,53.09,7.2,5409275.0
Africa,Chad,1988,53.33,7.24,5585528.0
Africa,Chad,1989,53.52,7.28,5769273.0
Africa,Chad,1990,53.7,7.31,5958022.0
Africa,Chad,1991,54.3,7.35,6151213.0
Africa,Chad,1992,53.9,7.38,6350174.0
Africa,Chad,1993,54.0,7.4,6556628.0
Africa,Chad,1994,53.6,7.42,6773104.0
Africa,Chad,1995,53.6,7.43,7001634.0
Africa,Chad,1996,53.0,7.43,7242018.0
Africa,Chad,1997,52.5,7.42,7494143.0
Africa,Chad,1998,52.1,7.41,7760157.0
Africa,Chad,1999,51.7,7.38,8042713.0
Africa,Chad,2000,51.5,7.35,8343321.0
Africa,Chad,2001,51.7,7.32,8663599.0
Africa,Chad,2002,51.9,7.27,9002102.0
Africa,Chad,2003,52.1,7.21,9353516.0
Africa,Chad,2004,52.6,7.15,9710498.0
Africa,Chad,2005,53.0,7.07,10067932.0
Africa,Chad,2006,53.1,6.99,10423616.0
Africa,Chad,2007,54.0,6.9,10779504.0
Africa,Chad,2008,54.3,6.81,11139740.0
Africa,Chad,2009,55.2,6.7,11510535.0
Africa,Chad,2010,55.8,6.6,11896380.0
Africa,Chad,2011,56.1,6.49,12298512.0
Africa,Chad,2012,56.3,6.38,12715465.0
Africa,Chad,2013,56.6,6.26,13145788.0
Africa,Chad,2014,56.8,6.15,13587053.0
Africa,Chad,2015,57.4,6.04,14037472.0
Africa,Comoros,1950,40.4,5.69,156334.0
Africa,Comoros,1951,40.58,5.77,160083.0
Africa,Comoros,1952,40.91,5.93,163553.0
Africa,Comoros,1953,41.25,6.09,166839.0
Africa,Comoros,1954,41.61,6.22,170019.0
Africa,Comoros,1955,41.99,6.35,173149.0
Africa,Comoros,1956,42.38,6.46,176265.0
Africa,Comoros,1957,42.78,6.56,179386.0
Africa,Comoros,1958,43.19,6.65,182512.0
Africa,Comoros,1959,43.61,6.73,185629.0
Africa,Comoros,1960,44.04,6.79,188732.0
Africa,Comoros,1961,44.47,6.85,191828.0
Africa,Comoros,1962,44.89,6.9,194960.0
Africa,Comoros,1963,45.32,6.94,198205.0
Africa,Comoros,1964,45.75,6.98,201665.0
Africa,Comoros,1965,46.18,7.0,205412.0
Africa,Comoros,1966,46.63,7.03,209536.0
Africa,Comoros,1967,47.1,7.04,214038.0
Africa,Comoros,1968,47.58,7.06,218794.0
Africa,Comoros,1969,48.09,7.06,223629.0
Africa,Comoros,1970,48.61,7.06,228443.0
Africa,Comoros,1971,49.12,7.06,233125.0
Africa,Comoros,1972,49.63,7.06,237797.0
Africa,Comoros,1973,50.12,7.06,242875.0
Africa,Comoros,1974,50.59,7.05,248921.0
Africa,Comoros,1975,51.03,7.05,256309.0
Africa,Comoros,1976,51.46,7.07,265234.0
Africa,Comoros,1977,51.89,7.08,275496.0
Africa,Comoros,1978,52.3,7.11,286583.0
Africa,Comoros,1979,52.72,7.13,297765.0
Africa,Comoros,1980,53.15,7.13,308518.0
Africa,Comoros,1981,53.59,7.1,318659.0
Africa,Comoros,1982,54.03,7.03,328355.0
Africa,Comoros,1983,54.48,6.92,337853.0
Africa,Comoros,1984,54.93,6.77,347548.0
Africa,Comoros,1985,55.36,6.58,357729.0
Africa,Comoros,1986,55.77,6.36,368443.0
Africa,Comoros,1987,56.15,6.14,379589.0
Africa,Comoros,1988,56.5,5.93,391133.0
Africa,Comoros,1989,56.81,5.74,403003.0
Africa,Comoros,1990,57.1,5.57,415144.0
Africa,Comoros,1991,57.4,5.45,427556.0
Africa,Comoros,1992,57.8,5.36,440252.0
Africa,Comoros,1993,58.2,5.29,453188.0
Africa,Comoros,1994,58.5,5.26,466309.0
Africa,Comoros,1995,58.9,5.25,479574.0
Africa,Comoros,1996,58.4,5.25,492979.0
Africa,Comoros,1997,59.4,5.27,506525.0
Africa,Comoros,1998,60.0,5.29,520180.0
Africa,Comoros,1999,61.4,5.31,533909.0
Africa,Comoros,2000,62.1,5.32,547696.0
Africa,Comoros,2001,63.0,5.31,561525.0
Africa,Comoros,2002,63.8,5.3,575428.0
Africa,Comoros,2003,64.8,5.28,589500.0
Africa,Comoros,2004,65.5,5.25,603869.0
Africa,Comoros,2005,66.0,5.22,618632.0
Africa,Comoros,2006,66.3,5.17,633814.0
Africa,Comoros,2007,66.6,5.11,649404.0
Africa,Comoros,2008,67.1,5.05,665414.0
Africa,Comoros,2009,66.7,4.99,681845.0
Africa,Comoros,2010,67.7,4.92,698695.0
Africa,Comoros,2011,67.2,4.85,715972.0
Africa,Comoros,2012,67.6,4.78,733661.0
Africa,Comoros,2013,67.8,4.71,751697.0
Africa,Comoros,2014,68.0,4.65,769991.0
Africa,Comoros,2015,68.1,4.58,788474.0
Africa,Djibouti,1950,41.24,6.3,62001.0
Africa,Djibouti,1951,41.48,6.3,63309.0
Africa,Djibouti,1952,41.89,6.31,64748.0
Africa,Djibouti,1953,42.31,6.31,66273.0
Africa,Djibouti,1954,42.77,6.32,67877.0
Africa,Djibouti,1955,43.23,6.34,69594.0
Africa,Djibouti,1956,43.71,6.35,71498.0
Africa,Djibouti,1957,44.21,6.38,73703.0
Africa,Djibouti,1958,44.73,6.4,76354.0
Africa,Djibouti,1959,45.24,6.43,79617.0
Africa,Djibouti,1960,45.77,6.46,83636.0
Africa,Djibouti,1961,46.28,6.49,88499.0
Africa,Djibouti,1962,46.79,6.53,94200.0
Africa,Djibouti,1963,47.3,6.56,100622.0
Africa,Djibouti,1964,47.8,6.6,107584.0
Africa,Djibouti,1965,48.33,6.63,114963.0
Africa,Djibouti,1966,48.9,6.67,122868.0
Africa,Djibouti,1967,49.53,6.7,131403.0
Africa,Djibouti,1968,50.23,6.74,140461.0
Africa,Djibouti,1969,50.99,6.77,149891.0
Africa,Djibouti,1970,51.75,6.8,159667.0
Africa,Djibouti,1971,52.51,6.83,169370.0
Africa,Djibouti,1972,53.2,6.84,179212.0
Africa,Djibouti,1973,53.83,6.83,190536.0
Africa,Djibouti,1974,54.38,6.82,205157.0
Africa,Djibouti,1975,54.85,6.78,224182.0
Africa,Djibouti,1976,55.29,6.73,248619.0
Africa,Djibouti,1977,55.71,6.67,277622.0
Africa,Djibouti,1978,56.15,6.6,308213.0
Africa,Djibouti,1979,56.61,6.52,336254.0
Africa,Djibouti,1980,57.1,6.44,358960.0
Africa,Djibouti,1981,57.59,6.37,374683.0
Africa,Djibouti,1982,58.08,6.32,384743.0
Africa,Djibouti,1983,58.55,6.27,392908.0
Africa,Djibouti,1984,58.97,6.24,404589.0
Africa,Djibouti,1985,59.38,6.22,423470.0
Africa,Djibouti,1986,59.74,6.21,451068.0
Africa,Djibouti,1987,60.09,6.19,485565.0
Africa,Djibouti,1988,60.42,6.17,523266.0
Africa,Djibouti,1989,60.72,6.14,558810.0
Africa,Djibouti,1990,61.0,6.09,588356.0
Africa,Djibouti,1991,60.7,6.0,610679.0
Africa,Djibouti,1992,60.4,5.88,627063.0
Africa,Djibouti,1993,60.7,5.73,639215.0
Africa,Djibouti,1994,60.0,5.55,649878.0
Africa,Djibouti,1995,60.4,5.35,661076.0
Africa,Djibouti,1996,60.3,5.15,673202.0
Africa,Djibouti,1997,60.1,4.95,685644.0
Africa,Djibouti,1998,60.0,4.77,698256.0
Africa,Djibouti,1999,59.9,4.61,710652.0
Africa,Djibouti,2000,60.0,4.47,722562.0
Africa,Djibouti,2001,60.1,4.35,734088.0
Africa,Djibouti,2002,60.2,4.25,745459.0
Africa,Djibouti,2003,60.3,4.16,756656.0
Africa,Djibouti,2004,60.4,4.07,767644.0
Africa,Djibouti,2005,60.7,3.99,778406.0
Africa,Djibouti,2006,60.7,3.91,788941.0
Africa,Djibouti,2007,61.5,3.83,799309.0
Africa,Djibouti,2008,61.8,3.76,809639.0
Africa,Djibouti,2009,62.1,3.68,820097.0
Africa,Djibouti,2010,62.3,3.6,830802.0
Africa,Djibouti,2011,62.5,3.53,841802.0
Africa,Djibouti,2012,62.8,3.46,853069.0
Africa,Djibouti,2013,63.1,3.39,864554.0
Africa,Djibouti,2014,63.1,3.32,876174.0
Africa,Djibouti,2015,63.8,3.26,887861.0
Africa,Egypt,1950,38.59,6.59,20897237.0
Africa,Egypt,1951,39.32,6.6,21383393.0
Africa,Egypt,1952,40.72,6.62,21904478.0
Africa,Egypt,1953,42.03,6.64,22458402.0
Africa,Egypt,1954,43.22,6.65,23043035.0
Africa,Egypt,1955,44.3,6.66,23656216.0
Africa,Egypt,1956,45.29,6.66,24295746.0
Africa,Egypt,1957,46.17,6.66,24959391.0
Africa,Egypt,1958,46.97,6.66,25644891.0
Africa,Egypt,1959,47.68,6.65,26349973.0
Africa,Egypt,1960,48.31,6.63,27072397.0
Africa,Egypt,1961,48.89,6.61,27810001.0
Africa,Egypt,1962,49.43,6.57,28560741.0
Africa,Egypt,1963,49.94,6.53,29322709.0
Africa,Egypt,1964,50.42,6.47,30094082.0
Africa,Egypt,1965,50.88,6.41,30872982.0
Africa,Egypt,1966,51.29,6.33,31660914.0
Africa,Egypt,1967,51.65,6.24,32456565.0
Africa,Egypt,1968,51.97,6.14,33252275.0
Africa,Egypt,1969,52.25,6.04,34038147.0
Africa,Egypt,1970,52.54,5.94,34808599.0
Africa,Egypt,1971,52.88,5.85,35561087.0
Africa,Egypt,1972,53.31,5.76,36302154.0
Africa,Egypt,1973,53.84,5.69,37046807.0
Africa,Egypt,1974,54.46,5.63,37815578.0
Africa,Egypt,1975,55.17,5.59,38624410.0
Africa,Egypt,1976,55.93,5.55,39478585.0
Africa,Egypt,1977,56.69,5.51,40377668.0
Africa,Egypt,1978,57.45,5.47,41324806.0
Africa,Egypt,1979,58.16,5.42,42321740.0
Africa,Egypt,1980,58.85,5.37,43369552.0
Africa,Egypt,1981,59.52,5.31,44465918.0
Africa,Egypt,1982,60.21,5.25,45610430.0
Africa,Egypt,1983,60.93,5.19,46807221.0
Africa,Egypt,1984,61.65,5.12,48061546.0
Africa,Egypt,1985,62.38,5.05,49373806.0
Africa,Egypt,1986,63.07,4.95,50748187.0
Africa,Egypt,1987,63.7,4.83,52173840.0
Africa,Egypt,1988,64.27,4.68,53617678.0
Africa,Egypt,1989,64.76,4.52,55035937.0
Africa,Egypt,1990,65.2,4.35,56397273.0
Africa,Egypt,1991,65.4,4.18,57689828.0
Africa,Egypt,1992,66.1,4.02,58922018.0
Africa,Egypt,1993,66.4,3.88,60108373.0
Africa,Egypt,1994,66.7,3.76,61272847.0
Africa,Egypt,1995,67.4,3.66,62434527.0
Africa,Egypt,1996,67.9,3.58,63595629.0
Africa,Egypt,1997,68.2,3.51,64754566.0
Africa,Egypt,1998,68.6,3.44,65922626.0
Africa,Egypt,1999,69.0,3.37,67112877.0
Africa,Egypt,2000,69.7,3.31,68334905.0
Africa,Egypt,2001,69.7,3.24,69599945.0
Africa,Egypt,2002,69.8,3.18,70908710.0
Africa,Egypt,2003,69.8,3.13,72247626.0
Africa,Egypt,2004,69.9,3.09,73596068.0
Africa,Egypt,2005,70.1,3.05,74942115.0
Africa,Egypt,2006,70.1,3.02,76274285.0
Africa,Egypt,2007,70.3,2.99,77605327.0
Africa,Egypt,2008,70.2,2.95,78976122.0
Africa,Egypt,2009,70.1,2.92,80442443.0
Africa,Egypt,2010,70.1,2.88,82040994.0
Africa,Egypt,2011,70.4,2.85,83787634.0
Africa,Egypt,2012,70.5,2.81,85660902.0
Africa,Egypt,2013,71.0,2.77,87613909.0
Africa,Egypt,2014,71.3,2.73,89579670.0
Africa,Egypt,2015,71.5,2.7,91508084.0
Africa,Equatorial Guinea,1950,34.35,5.51,225536.0
Africa,Equatorial Guinea,1951,34.55,5.5,230057.0
Africa,Equatorial Guinea,1952,34.9,5.5,232757.0
Africa,Equatorial Guinea,1953,35.25,5.5,234512.0
Africa,Equatorial Guinea,1954,35.59,5.5,235993.0
Africa,Equatorial Guinea,1955,35.95,5.5,237676.0
Africa,Equatorial Guinea,1956,36.3,5.5,239826.0
Africa,Equatorial Guinea,1957,36.65,5.5,242509.0
Africa,Equatorial Guinea,1958,36.99,5.5,245617.0
Africa,Equatorial Guinea,1959,37.34,5.5,248905.0
Africa,Equatorial Guinea,1960,37.69,5.51,252115.0
Africa,Equatorial Guinea,1961,38.04,5.52,255100.0
Africa,Equatorial Guinea,1962,38.38,5.53,257940.0
Africa,Equatorial Guinea,1963,38.73,5.55,260990.0
Africa,Equatorial Guinea,1964,39.08,5.57,264743.0
Africa,Equatorial Guinea,1965,39.44,5.6,269427.0
Africa,Equatorial Guinea,1966,39.78,5.62,275470.0
Africa,Equatorial Guinea,1967,40.13,5.64,282445.0
Africa,Equatorial Guinea,1968,40.48,5.66,288701.0
Africa,Equatorial Guinea,1969,40.82,5.67,292014.0
Africa,Equatorial Guinea,1970,41.17,5.68,290905.0
Africa,Equatorial Guinea,1971,41.52,5.68,284915.0
Africa,Equatorial Guinea,1972,41.87,5.68,274906.0
Africa,Equatorial Guinea,1973,42.21,5.68,262399.0
Africa,Equatorial Guinea,1974,42.56,5.68,249587.0
Africa,Equatorial Guinea,1975,42.91,5.67,238240.0
Africa,Equatorial Guinea,1976,43.28,5.68,228491.0
Africa,Equatorial Guinea,1977,43.65,5.68,220352.0
Africa,Equatorial Guinea,1978,44.04,5.69,215284.0
Africa,Equatorial Guinea,1979,44.44,5.71,215014.0
Africa,Equatorial Guinea,1980,44.85,5.73,220605.0
Africa,Equatorial Guinea,1981,45.26,5.75,232934.0
Africa,Equatorial Guinea,1982,45.69,5.78,251301.0
Africa,Equatorial Guinea,1983,46.11,5.8,273199.0
Africa,Equatorial Guinea,1984,46.52,5.83,295090.0
Africa,Equatorial Guinea,1985,46.92,5.85,314407.0
Africa,Equatorial Guinea,1986,47.33,5.87,330247.0
Africa,Equatorial Guinea,1987,47.73,5.88,343290.0
Africa,Equatorial Guinea,1988,48.14,5.89,354488.0
Africa,Equatorial Guinea,1989,48.52,5.9,365451.0
Africa,Equatorial Guinea,1990,48.9,5.9,377363.0
Africa,Equatorial Guinea,1991,48.7,5.9,390381.0
Africa,Equatorial Guinea,1992,48.7,5.9,404081.0
Africa,Equatorial Guinea,1993,48.6,5.9,418409.0
Africa,Equatorial Guinea,1994,48.5,5.9,433197.0
Africa,Equatorial Guinea,1995,48.5,5.9,448332.0
Africa,Equatorial Guinea,1996,48.9,5.89,463844.0
Africa,Equatorial Guinea,1997,50.3,5.87,479836.0
Africa,Equatorial Guinea,1998,51.2,5.85,496330.0
Africa,Equatorial Guinea,1999,52.0,5.81,513347.0
Africa,Equatorial Guinea,2000,52.9,5.77,530896.0
Africa,Equatorial Guinea,2001,54.0,5.73,549007.0
Africa,Equatorial Guinea,2002,54.9,5.68,567664.0
Africa,Equatorial Guinea,2003,55.3,5.63,586772.0
Africa,Equatorial Guinea,2004,55.9,5.57,606201.0
Africa,Equatorial Guinea,2005,56.0,5.52,625866.0
Africa,Equatorial Guinea,2006,56.8,5.46,645718.0
Africa,Equatorial Guinea,2007,57.1,5.39,665798.0
Africa,Equatorial Guinea,2008,57.5,5.31,686223.0
Africa,Equatorial Guinea,2009,58.0,5.23,707155.0
Africa,Equatorial Guinea,2010,58.6,5.14,728710.0
Africa,Equatorial Guinea,2011,58.7,5.04,750918.0
Africa,Equatorial Guinea,2012,59.4,4.95,773729.0
Africa,Equatorial Guinea,2013,60.5,4.85,797082.0
Africa,Equatorial Guinea,2014,61.0,4.75,820885.0
Africa,Equatorial Guinea,2015,61.0,4.65,845060.0
Africa,Eritrea,1950,36.29,6.92,1142150.0
Africa,Eritrea,1951,36.47,6.94,1162658.0
Africa,Eritrea,1952,36.75,6.96,1184694.0
Africa,Eritrea,1953,37.02,6.98,1208141.0
Africa,Eritrea,1954,37.29,6.99,1232905.0
Africa,Eritrea,1955,37.58,6.99,1258926.0
Africa,Eritrea,1956,37.86,6.98,1286171.0
Africa,Eritrea,1957,38.14,6.97,1314633.0
Africa,Eritrea,1958,38.42,6.95,1344338.0
Africa,Eritrea,1959,38.73,6.93,1375321.0
Africa,Eritrea,1960,39.03,6.9,1407631.0
Africa,Eritrea,1961,39.35,6.87,1441297.0
Africa,Eritrea,1962,39.69,6.84,1476321.0
Africa,Eritrea,1963,40.04,6.81,1512671.0
Africa,Eritrea,1964,40.41,6.78,1550297.0
Africa,Eritrea,1965,40.81,6.75,1589187.0
Africa,Eritrea,1966,41.22,6.73,1629333.0
Africa,Eritrea,1967,41.66,6.71,1670821.0
Africa,Eritrea,1968,42.1,6.69,1713846.0
Africa,Eritrea,1969,42.56,6.67,1758668.0
Africa,Eritrea,1970,43.02,6.65,1805480.0
Africa,Eritrea,1971,43.47,6.64,1854395.0
Africa,Eritrea,1972,43.92,6.63,1905406.0
Africa,Eritrea,1973,44.35,6.62,1958444.0
Africa,Eritrea,1974,44.75,6.62,2013382.0
Africa,Eritrea,1975,45.14,6.61,2070145.0
Africa,Eritrea,1976,45.49,6.62,2128597.0
Africa,Eritrea,1977,45.8,6.62,2188806.0
Africa,Eritrea,1978,46.09,6.62,2251129.0
Africa,Eritrea,1979,46.38,6.63,2316054.0
Africa,Eritrea,1980,46.66,6.63,2383858.0
Africa,Eritrea,1981,46.97,6.63,2453689.0
Africa,Eritrea,1982,47.33,6.62,2525005.0
Africa,Eritrea,1983,47.74,6.61,2598626.0
Africa,Eritrea,1984,48.21,6.59,2675717.0
Africa,Eritrea,1985,48.77,6.57,2756493.0
Africa,Eritrea,1986,49.38,6.55,2843141.0
Africa,Eritrea,1987,50.06,6.54,2933871.0
Africa,Eritrea,1988,50.8,6.52,3020278.0
Africa,Eritrea,1989,51.58,6.5,3091083.0
Africa,Eritrea,1990,52.4,6.49,3139083.0
Africa,Eritrea,1991,53.4,6.47,3160644.0
Africa,Eritrea,1992,54.9,6.44,3160617.0
Africa,Eritrea,1993,56.2,6.4,3150811.0
Africa,Eritrea,1994,57.0,6.35,3147871.0
Africa,Eritrea,1995,57.8,6.29,3164095.0
Africa,Eritrea,1996,58.4,6.23,3202598.0
Africa,Eritrea,1997,59.0,6.16,3260612.0
Africa,Eritrea,1998,58.8,6.09,3337227.0
Africa,Eritrea,1999,52.2,6.02,3429656.0
Africa,Eritrea,2000,37.6,5.94,3535156.0
Africa,Eritrea,2001,59.9,5.86,3655006.0
Africa,Eritrea,2002,60.0,5.77,3788532.0
Africa,Eritrea,2003,59.9,5.68,3928408.0
Africa,Eritrea,2004,60.0,5.58,4064958.0
Africa,Eritrea,2005,59.9,5.48,4191273.0
Africa,Eritrea,2006,60.0,5.37,4304440.0
Africa,Eritrea,2007,60.1,5.27,4406299.0
Africa,Eritrea,2008,60.1,5.16,4500638.0
Africa,Eritrea,2009,60.1,5.06,4593549.0
Africa,Eritrea,2010,60.1,4.97,4689664.0
Africa,Eritrea,2011,60.2,4.88,4789568.0
Africa,Eritrea,2012,60.3,4.79,4892233.0
Africa,Eritrea,2013,60.4,4.7,4998824.0
Africa,Eritrea,2014,60.6,4.61,5110444.0
Africa,Eritrea,2015,60.7,4.52,5227791.0
Africa,Ethiopia,1950,32.95,7.35,18128034.0
Africa,Ethiopia,1951,33.09,7.3,18466918.0
Africa,Ethiopia,1952,33.41,7.2,18819634.0
Africa,Ethiopia,1953,33.8,7.12,19184239.0
Africa,Ethiopia,1954,34.23,7.05,19559974.0
Africa,Ethiopia,1955,34.72,6.99,19947265.0
Africa,Ethiopia,1956,35.25,6.95,20347793.0
Africa,Ethiopia,1957,32.41,6.92,20764427.0
Africa,Ethiopia,1958,30.37,6.9,21200998.0
Africa,Ethiopia,1959,37.08,6.89,21661944.0
Africa,Ethiopia,1960,37.72,6.88,22151218.0
Africa,Ethiopia,1961,38.35,6.88,22671131.0
Africa,Ethiopia,1962,38.94,6.88,23221331.0
Africa,Ethiopia,1963,39.49,6.87,23798378.0
Africa,Ethiopia,1964,39.36,6.87,24396965.0
Africa,Ethiopia,1965,38.13,6.86,25013551.0
Africa,Ethiopia,1966,39.09,6.87,25641176.0
Africa,Ethiopia,1967,41.09,6.88,26280771.0
Africa,Ethiopia,1968,41.38,6.9,26945459.0
Africa,Ethiopia,1969,41.65,6.94,27653622.0
Africa,Ethiopia,1970,41.9,6.98,28414999.0
Africa,Ethiopia,1971,42.14,7.02,29246170.0
Africa,Ethiopia,1972,41.98,7.06,30135007.0
Africa,Ethiopia,1973,39.85,7.09,31028728.0
Africa,Ethiopia,1974,37.71,7.12,31855294.0
Africa,Ethiopia,1975,38.78,7.14,32568539.0
Africa,Ethiopia,1976,42.86,7.17,33144537.0
Africa,Ethiopia,1977,42.41,7.2,33614153.0
Africa,Ethiopia,1978,42.07,7.23,34053431.0
Africa,Ethiopia,1979,42.74,7.27,34569428.0
Africa,Ethiopia,1980,42.8,7.32,35239974.0
Africa,Ethiopia,1981,42.87,7.36,36093319.0
Africa,Ethiopia,1982,42.93,7.4,37109517.0
Africa,Ethiopia,1983,42.5,7.42,38259376.0
Africa,Ethiopia,1984,39.46,7.44,39493503.0
Africa,Ethiopia,1985,35.43,7.44,40775997.0
Africa,Ethiopia,1986,41.39,7.42,42097111.0
Africa,Ethiopia,1987,43.95,7.39,43470219.0
Africa,Ethiopia,1988,44.4,7.35,44908705.0
Africa,Ethiopia,1989,44.82,7.3,46433604.0
Africa,Ethiopia,1990,45.2,7.25,48057094.0
Africa,Ethiopia,1991,46.9,7.19,49784987.0
Africa,Ethiopia,1992,47.8,7.14,51602776.0
Africa,Ethiopia,1993,48.4,7.09,53477944.0
Africa,Ethiopia,1994,48.8,7.05,55366517.0
Africa,Ethiopia,1995,49.2,7.0,57237226.0
Africa,Ethiopia,1996,50.0,6.94,59076414.0
Africa,Ethiopia,1997,50.6,6.86,60893264.0
Africa,Ethiopia,1998,51.1,6.77,62707547.0
Africa,Ethiopia,1999,50.6,6.66,64550161.0
Africa,Ethiopia,2000,52.1,6.53,66443603.0
Africa,Ethiopia,2001,52.7,6.38,68393128.0
Africa,Ethiopia,2002,53.6,6.22,70391170.0
Africa,Ethiopia,2003,54.3,6.05,72432290.0
Africa,Ethiopia,2004,55.2,5.87,74506974.0
Africa,Ethiopia,2005,56.1,5.69,76608431.0
Africa,Ethiopia,2006,57.2,5.52,78735675.0
Africa,Ethiopia,2007,58.6,5.35,80891968.0
Africa,Ethiopia,2008,60.0,5.19,83079608.0
Africa,Ethiopia,2009,61.2,5.04,85302099.0
Africa,Ethiopia,2010,62.1,4.9,87561814.0
Africa,Ethiopia,2011,62.9,4.77,89858696.0
Africa,Ethiopia,2012,63.6,4.64,92191211.0
Africa,Ethiopia,2013,64.2,4.52,94558374.0
Africa,Ethiopia,2014,64.7,4.4,96958732.0
Africa,Ethiopia,2015,65.2,4.28,99390750.0
Africa,Gabon,1950,35.59,3.95,473300.0
Africa,Gabon,1951,35.84,3.95,475864.0
Africa,Gabon,1952,36.34,3.97,477711.0
Africa,Gabon,1953,36.8,3.99,479237.0
Africa,Gabon,1954,37.19,4.03,480768.0
Africa,Gabon,1955,37.54,4.07,482558.0
Africa,Gabon,1956,37.83,4.12,484780.0
Africa,Gabon,1957,38.1,4.17,487537.0
Africa,Gabon,1958,38.33,4.24,490867.0
Africa,Gabon,1959,38.56,4.31,494759.0
Africa,Gabon,1960,38.83,4.38,499189.0
Africa,Gabon,1961,39.15,4.46,504174.0
Africa,Gabon,1962,39.56,4.54,509806.0
Africa,Gabon,1963,40.07,4.62,516270.0
Africa,Gabon,1964,40.7,4.69,523793.0
Africa,Gabon,1965,41.42,4.77,532512.0
Africa,Gabon,1966,42.21,4.83,542562.0
Africa,Gabon,1967,43.06,4.9,553829.0
Africa,Gabon,1968,43.9,4.96,565878.0
Africa,Gabon,1969,44.74,5.02,578114.0
Africa,Gabon,1970,45.55,5.08,590119.0
Africa,Gabon,1971,46.35,5.14,601734.0
Africa,Gabon,1972,47.13,5.21,613129.0
Africa,Gabon,1973,47.9,5.28,624625.0
Africa,Gabon,1974,48.68,5.34,636702.0
Africa,Gabon,1975,49.45,5.41,649719.0
Africa,Gabon,1976,50.23,5.48,663774.0
Africa,Gabon,1977,51.01,5.54,678786.0
Africa,Gabon,1978,51.81,5.6,694734.0
Africa,Gabon,1979,52.61,5.65,711544.0
Africa,Gabon,1980,53.42,5.68,729165.0
Africa,Gabon,1981,54.24,5.71,747593.0
Africa,Gabon,1982,55.07,5.72,766867.0
Africa,Gabon,1983,55.88,5.72,787017.0
Africa,Gabon,1984,56.66,5.71,808088.0
Africa,Gabon,1985,57.4,5.69,830091.0
Africa,Gabon,1986,58.04,5.65,853039.0
Africa,Gabon,1987,58.58,5.61,876877.0
Africa,Gabon,1988,59.0,5.55,901473.0
Africa,Gabon,1989,59.32,5.49,926648.0
Africa,Gabon,1990,59.5,5.42,952269.0
Africa,Gabon,1991,59.8,5.34,978252.0
Africa,Gabon,1992,60.2,5.26,1004598.0
Africa,Gabon,1993,60.1,5.17,1031358.0
Africa,Gabon,1994,59.9,5.08,1058625.0
Africa,Gabon,1995,59.8,4.99,1086449.0
Africa,Gabon,1996,59.6,4.9,1114879.0
Africa,Gabon,1997,59.9,4.81,1143838.0
Africa,Gabon,1998,60.0,4.74,1173114.0
Africa,Gabon,1999,59.7,4.66,1202412.0
Africa,Gabon,2000,59.3,4.6,1231548.0
Africa,Gabon,2001,59.0,4.54,1260435.0
Africa,Gabon,2002,59.4,4.49,1289192.0
Africa,Gabon,2003,59.4,4.45,1318093.0
Africa,Gabon,2004,59.4,4.41,1347524.0
Africa,Gabon,2005,60.1,4.37,1377777.0
Africa,Gabon,2006,60.9,4.34,1408920.0
Africa,Gabon,2007,61.6,4.3,1440902.0
Africa,Gabon,2008,61.7,4.28,1473741.0
Africa,Gabon,2009,62.1,4.25,1507428.0
Africa,Gabon,2010,63.0,4.21,1541936.0
Africa,Gabon,2011,63.3,4.18,1577298.0
Africa,Gabon,2012,63.9,4.14,1613489.0
Africa,Gabon,2013,64.4,4.09,1650351.0
Africa,Gabon,2014,65.0,4.03,1687673.0
Africa,Gabon,2015,65.9,3.97,1725292.0
Africa,Gambia,1950,31.52,5.23,271372.0
Africa,Gambia,1951,31.85,5.24,272719.0
Africa,Gambia,1952,32.33,5.27,276771.0
